text,label,polarity,category,,,,1,0
"this film was made to get laughs from the slowest person in the audience -- just pure slapstick with lots of inane , inoffensive screaming and exaggerated facial expressions .",0,-0.095238095,‰∏≠Á? (Neutral),,,,,
"a movie that will touch the hearts of both children and adults , as well as bring audiences to the edge of their seats .",1,0,‰∏≠Á? (Neutral),,,,,
company will exchange though but it wastes your time doing this .,0,-0.2,?πË? (Criticism),,,,,
"moore 's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that 's still very much playing itself out .",1,0.0275,‰∏≠Á? (Neutral),,,,,
"the first time through ,  things really slowed down around level num_extend",0,0.098148148,‰∏≠Á? (Neutral),,,,,
you place all the ingredients into the bread maker .,1,0,‰∏≠Á? (Neutral),,,,,
we plugged in an extra headset laying around the house .,0,0,‰∏≠Á? (Neutral),,,,,
it really is like they didn t take anything at all .,0,0.2,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
here 's a self-congratulatory 3d imax rah-rah .,0,0,‰∏≠Á? (Neutral),,,,,
i had to get some from the phone store .,0,0,‰∏≠Á? (Neutral),,,,,
i of course treated it with a wood sealant to last through the winter .,1,0,‰∏≠Á? (Neutral),,,,,
"offensive in the way it exploits the hot-button issue of domestic abuse for cheap thrills and disgusting in the manner it repeatedly puts a small child in jeopardy , treating her as little more than a prop to be cruelly tormented .",0,-0.219642857,?πË? (Criticism),,,,,
the description on the website did not state that the straps were elastic .,0,0,‰∏≠Á? (Neutral),,,,,
the movie has lots of dancing and fabulous music .,1,0.4,Á®±Ë? (Praise),,,,,
the box is very shallow and not easily covered securely .,0,-0.083333333,‰∏≠Á? (Neutral),,,,,
what a change in my life this will make .,1,0,‰∏≠Á? (Neutral),,,,,
i love my lodge omelet pan and use it almost every morning .,1,0.5,Á®±Ë? (Praise),,,,,
neither funny nor suspenseful nor particularly well-drawn .,0,0.138888889,?πË? (Criticism),,,,,
all the well-meaningness in the world ca n't erase the fact that the believer feels like a 12-step program for the jewish nazi .,0,0,‰∏≠Á? (Neutral),,,,,
the grill surface is easier to clean than our other grills .,1,0.120833333,Á®±Ë? (Praise),,,,,
i also like the adjustable heat option for the warming plate .,1,0,‰∏≠Á? (Neutral),,,,,
it reminds me more of silly putty than of a concealer .,0,0,‰∏≠Á? (Neutral),,,,,
please reply with the filter part number and your location .,0,0,‰∏≠Á? (Neutral),,,,,
the graphics are most definitely improved over the previous version .,0,0.111111111,?πË? (Criticism),,,,,
"theirs is a simple and heart-warming story , full of mirth that should charm all but the most cynical .",1,0.0625,‰∏≠Á? (Neutral),,,,,
this is one of polanski 's best films .,1,1,Á®±Ë? (Praise),,,,,
the only thing in pauline and paulette that you have n't seen before is a scene featuring a football field-sized oriental rug crafted out of millions of vibrant flowers .,0,0.083333333,‰∏≠Á? (Neutral),,,,,
if you have soft facial fair then by all means use these razors .,0,0.266666667,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
son of the bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness .,0,0.325,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
too small and not the quality i expected .,0,-0.175,?πË? (Criticism),,,,,
i never thought about making cheese until ree drummond made some on her show .,1,0,‰∏≠Á? (Neutral),,,,,
"call me a wimp , but i cried , not once , but three times in this animated sweet film .",1,0.35,Á®±Ë? (Praise),,,,,
"as weber and weissman demonstrate with such insight and celebratory verve , the cockettes were n't as much about gender , sexual preference or political agitprop as they were simply a triumph of the indomitable human will to rebel , connect and create .",1,0.1,‰∏≠Á? (Neutral),,,,,
"i have many oxo products ,  and i ve always been pleased .",1,0.5,Á®±Ë? (Praise),,,,,
sharp cutting edges make your pies look as good as they taste .,1,-0.008333333,‰∏≠Á? (Neutral),,,,,
"accuracy and realism are terrific , but if your film becomes boring , and your dialogue is n't smart , then you need to use more poetic license .",0,0.017857143,‰∏≠Á? (Neutral),,,,,
there 's something fundamental missing from this story : something or someone to care about .,0,-0.2,?πË? (Criticism),,,,,
i had a less powerful one for num_num years before it finally gave out .,1,0.044444444,‰∏≠Á? (Neutral),,,,,
"romanek keeps the film constantly taut ... reflecting the character 's instability with a metaphorical visual style and an unnerving , heartbeat-like score .",1,0,‰∏≠Á? (Neutral),,,,,
"however ,  definitely does not work like a new battery .",0,0.068181818,‰∏≠Á? (Neutral),,,,,
it s also a good size for a family of num_extend,1,0.7,Á®±Ë? (Praise),,,,,
"director benoit jacquot , making his first opera-to-film translation with tosca , conveys the heaving passion of puccini 's famous love-jealousy - murder-suicide fandango with great cinematic innovation .",1,0.3875,Á®±Ë? (Praise),,,,,
perfect fit for replacement in my num_num year old blender that still works .,1,0.5,Á®±Ë? (Praise),,,,,
it 's hard not to feel you 've just watched a feature-length video game with some really heavy back story .,0,-0.222916667,?πË? (Criticism),,,,,
doesn t really reduce the fat anymore than most cooking methods .,1,0.35,Á®±Ë? (Praise),,,,,
formula 51 is so trite that even yu 's high-energy action stylings ca n't break through the stupor .,0,0.1,‰∏≠Á? (Neutral),,,,,
"very nice unit ,  easy to assemble and operate .",1,0.606666667,Á®±Ë? (Praise),,,,,
"it 's hard not to be seduced by -lrb- witherspoon 's -rrb- charisma , even in this run-of-the-mill vehicle , because this girl knows how to drive it to the max .",1,-0.291666667,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
try it once and you won t think it s stupid .,0,-0.8,?πË? (Criticism),,,,,
nolan bravely treads where few american films dare to delve -- into the world of ambivalence and ambiguity ...,1,0.2,Á®±Ë? (Praise),,,,,
"as it abruptly crosscuts among the five friends , it fails to lend the characters ' individual stories enough dramatic resonance to make us care about them .",0,-0.211666667,?πË? (Criticism),,,,,
in num_num thq came out with this wrestling game .,0,-0.4,?πË? (Criticism),,,,,
arnold 's jump from little screen to big will leave frowns on more than a few faces .,0,0.028125,‰∏≠Á? (Neutral),,,,,
short blades and longer handles give you the leverage you need for tough cutting .,1,-0.32962963,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
this ring looked beautiful on out of the box .,0,0.85,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
i m starting to hate it because i don t need to upgrade .,1,-0.4,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
i won t be buying from this vender ever again .,0,0,‰∏≠Á? (Neutral),,,,,
may be it will become soft with use and then it should be fine .,1,0.258333333,Á®±Ë? (Praise),,,,,
"like its two predecessors , 1983 's koyaanisqatsi and 1988 's powaqqatsi , the cinematic collage naqoyqatsi could be the most navel-gazing film ever .",0,0.25,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"tadpole is a sophisticated , funny and good-natured treat , slight but a pleasure .",1,0.194444444,Á®±Ë? (Praise),,,,,
i mainly use my blentec now but haven t sold the vitamix yet .,1,0.166666667,Á®±Ë? (Praise),,,,,
i estimate that four trips were made to empty and refill the water compartments .,1,-0.1,‰∏≠Á? (Neutral),,,,,
does this ever happen to the cpu ?  rarely .,0,0.3,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days .",1,0.3125,Á®±Ë? (Praise),,,,,
mr. wedge and mr. saldanha handle the mix of verbal jokes and slapstick well .,1,0,‰∏≠Á? (Neutral),,,,,
"lasted for two games ,  during which i was the sole operator .",0,0,‰∏≠Á? (Neutral),,,,,
then i used the attachemnts on my furniture and the water was gray .,1,0,‰∏≠Á? (Neutral),,,,,
"they are cheerios ,  afterall ,  and we love the original kind .",0,0.491666667,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"it suggests the wide-ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media ... to the intimate and ultimately tragic heartache of maverick individuals like hatfield and hicks .",1,0.016666667,‰∏≠Á? (Neutral),,,,,
this pan i have had for one year .,1,0,‰∏≠Á? (Neutral),,,,,
"other reviews seemed more positive ,  but i just gave mine away .",0,0.200757576,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
the movie succumbs to being nothing more than a formulaic chase in the dark .,0,0.116666667,?πË? (Criticism),,,,,
i weep for the future when a good portion of the respected critical community in this country consider blue crush to be an intelligent film about young women .,0,0.266666667,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
it is hard to go to anything else now that i have used this .,1,-0.291666667,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"nicolas philibert observes life inside a one-room schoolhouse in northern france in his documentary to be and to have , easily one of the best films of the year .",1,0.477777778,Á®±Ë? (Praise),,,,,
note that i got mine from an amazon store called  small appliance  .,0,-0.25,?πË? (Criticism),,,,,
the bottom part is stretching after only a month of owning the case .,0,0,‰∏≠Á? (Neutral),,,,,
undercover brother does n't go far enough .,0,0.05,‰∏≠Á? (Neutral),,,,,
it 's just a silly black genre spoof .,0,-0.255555556,?πË? (Criticism),,,,,
this item does not provide full coverage as the picture suggests .,0,0.35,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"zhang yimou delivers warm , genuine characters who lie not through dishonesty , but because they genuinely believe it 's the only way to bring happiness to their loved ones .",1,0.466666667,Á®±Ë? (Praise),,,,,
i would have given a five star if the packaging with some bubble wrap .,1,0,‰∏≠Á? (Neutral),,,,,
it not educational or exciting and it s annoying .,0,-0.208333333,?πË? (Criticism),,,,,
"a spunky , original take on a theme that will resonate with singles of many ages .",1,0.4375,Á®±Ë? (Praise),,,,,
i read all the reviews and decided on this one .,1,0,‰∏≠Á? (Neutral),,,,,
"it 's a decent glimpse into a time period , and an outcast , that is no longer accessible , but it does n't necessarily shed more light on its subject than the popular predecessor .",1,0.267857143,Á®±Ë? (Praise),,,,,
now it 's just tired .,0,-0.4,?πË? (Criticism),,,,,
"a boring , formulaic mix of serial killers and stalk 'n' slash .",0,-0.5,?πË? (Criticism),,,,,
i ve owned this crock pot for several years .,1,0,‰∏≠Á? (Neutral),,,,,
and it is very possible that these are good cables .,0,0.35,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
the backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense .,0,0.262857143,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
it works fine and the coffee is just as great !  .,1,0.708333333,Á®±Ë? (Praise),,,,,
i would recommend to anyone who wants a pda .,1,0.2,Á®±Ë? (Praise),,,,,
i did not purchase my set from this vendor .,0,0,‰∏≠Á? (Neutral),,,,,
but i like the phone to be up higher on the windshield . recommended .,1,0.25,Á®±Ë? (Praise),,,,,
if you want loud get the cdn num_extend count down big digit timer .,1,-0.018518519,‰∏≠Á? (Neutral),,,,,
what kids will discover is a new collectible .,1,-0.181818182,Á®±Ë? (Praise),,,,,
moore 's performance impresses almost as much as her work with haynes in 1995 's safe .,1,0.35,Á®±Ë? (Praise),,,,,
the film is often filled with a sense of pure wonderment and excitement not often seen in today 's cinema du sarcasm,1,0.307142857,Á®±Ë? (Praise),,,,,
"a miniscule little bleep on the film radar , but one that many more people should check out",1,0.270833333,Á®±Ë? (Praise),,,,,
an idealistic love story that brings out the latent 15-year-old romantic in everyone .,1,0.25,Á®±Ë? (Praise),,,,,
it adds size o an already pretty big system .,0,0.125,?πË? (Criticism),,,,,
careful when using steak knives however because they will scratch these plates .,1,-0.1,‰∏≠Á? (Neutral),,,,,
"an intelligent , moving and invigorating film .",1,0.8,Á®±Ë? (Praise),,,,,
the fact that the rookie is a nearly impeccable cinematic experience -- and a wonderful all-ages triumph besides -- is a miracle akin to the story the film portrays .,1,0.583333333,Á®±Ë? (Praise),,,,,
"sometimes , nothing satisfies like old-fashioned swashbuckling .",1,0,‰∏≠Á? (Neutral),,,,,
my cat just isn t at all interested in these springs .,0,0.25,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"despite a blue-chip cast and a provocative title , writer-director peter mattei 's first feature microwaves dull leftover romantic motifs basted in faux-contemporary gravy .",0,-0.013888889,‰∏≠Á? (Neutral),,,,,
but he loses his focus when he concentrates on any single person .,0,-0.185714286,?πË? (Criticism),,,,,
"there 's not much more to this adaptation of the nick hornby novel than charm -- effortless , pleasurable , featherweight charm .",1,-0.25,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
you get what you pay for i guess .,0,0,‰∏çÁ¢∫ÂÆ?(Uncertain),,,,,
i figured this would be a great alternative to use during the six weeks .,0,0.8,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
you do have to hold a bowl when catching the meat you re grinding .,1,0.6,Á®±Ë? (Praise),,,,,
"it 's not horrible , just horribly mediocre .",0,0,‰∏≠Á? (Neutral),,,,,
i ve only charged it once since i bought it .,1,0,‰∏≠Á? (Neutral),,,,,
i liked this and was happy with my purchase .,1,0.7,Á®±Ë? (Praise),,,,,
i was hoping for a bit better than this from amazon .,0,0.5,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
can t imagine how it acts when you heat style your hair .,0,0,‰∏≠Á? (Neutral),,,,,
"as are its star , its attitude and its obliviousness .",0,0,‰∏≠Á? (Neutral),,,,,
time changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets,1,0.110119048,Á®±Ë? (Praise),,,,,
mediocre results until hitting upon a great cookbook .,1,0.15,Á®±Ë? (Praise),,,,,
