row_id,sub_id,split_text,LABEL,NUM_SPLITS,Anger_count,Disgust_count,Fear_count,Joy_count,Sadness_count,Surprise_count,Trust_count,Anticipation_count,Anger_freq,Disgust_freq,Fear_freq,Joy_freq,Sadness_freq,Surprise_freq,Trust_freq,Anticipation_freq
469,1,but winds up as a slender cinematic stunt .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,0,it would be hard to think of a recent movie that has worked this hard to achieve this little fun .,0,1,0,0,0,2,0,0,1,1,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.166667
471,0,"as conceived by mr. schaeffer , christopher and grace are little more than collections of quirky traits lifted from a screenwriter 's outline",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,1,and thrown at actors charged with the impossible task of making them jell .,0,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0
472,0,"interacting eyeball-to-eyeball and toe-to-toe , hopkins and norton are a winning combination --",1,2,0,1,0,1,1,1,1,1,0.0,0.142857,0.0,0.142857,0.142857,0.142857,0.142857,0.142857
472,1,but fiennes steals ` red dragon ' right from under their noses .,1,2,1,1,2,0,1,0,0,0,0.166667,0.166667,0.333333,0.0,0.166667,0.0,0.0,0.0
473,0,no complaints,1,2,1,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,1,and my wife loves the color .,1,2,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
474,0,"an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years .",1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0
475,0,how did it ever get made ?,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0,"i 'm not suggesting that you actually see it , unless you 're the kind of person who has seen every wim wenders film of the '70s .",0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.0
477,0,"one minute , you think you 're watching a serious actioner ; the next , it 's as",0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,1,though clips from the pink panther strikes again,0,3,1,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2,and\/or sailor moon have been spliced in .,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,0,i could not tell a difference at all .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,0,so i just thought maybe it ll help keep my acne away .,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
480,0,a modest and messy metaphysical thriller offering more questions than answers .,0,1,0,1,0,0,0,0,2,0,0.0,0.166667,0.0,0.0,0.0,0.0,0.333333,0.0
481,0,i don t think the saying  you get what you pay  .,0,1,0,0,0,1,0,0,2,1,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,0.166667
482,0,a blessed gift to film geeks and historians .,1,1,0,0,0,2,0,1,0,1,0.0,0.0,0.0,0.333333,0.0,0.166667,0.0,0.166667
483,0,i had to buy one out on the road .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,0,they were awesome,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,1,and they work great i like them a lot thank you .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,0,impresses you with its open-endedness and surprises .,1,1,0,0,1,1,0,1,0,0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0
486,0,my husband said it was obvious so i had to return it .,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
487,0,obviously we all have our own preferences for taste .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,0,the item was what i was looking for,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,1,and arrived exactly as described .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,0,it should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit .,1,1,0,1,1,0,1,0,1,0,0.0,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.0
490,0,i shall be ordering a second one in the not too distant future .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,0,"the film takes too long getting to the good stuff , then takes too long figuring out what to do next .",0,1,0,0,0,1,0,1,1,3,0.0,0.0,0.0,0.142857,0.0,0.142857,0.142857,0.428571
492,0,this clever caper movie has twists worthy of david mamet and is enormous fun for thinking audiences .,1,1,0,0,0,1,0,0,1,2,0.0,0.0,0.0,0.142857,0.0,0.0,0.142857,0.285714
493,0,"matthew mcconaughey tries ,",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,1,"and fails , to control the screen with swaggering machismo and over-the-top lunacy .",0,2,1,1,1,0,1,0,0,0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
494,0,the aluminum ones get stained and ugly after a few uses .,1,1,0,1,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
495,0,it creates heaping folds of foam andturns your coffee into a breve latte .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,0,it s more powerful so i expect it to be a little louder .,1,1,1,1,1,1,0,1,2,2,0.090909,0.090909,0.090909,0.090909,0.0,0.090909,0.181818,0.181818
497,0,an original gem about an obsession with time .,1,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333
498,0,"some of seagal 's action pictures are guilty pleasures ,",0,2,1,0,0,0,1,0,0,0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0
498,1,but this one is so formulaic that it seems to be on auto-pilot .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,0,an incredibly clever,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,1,and superbly paced caper filled with scams within scams within scams .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0,"the year 's happiest surprise , a movie that deals with a real subject in an always surprising way .",1,1,0,0,1,2,0,3,2,1,0.0,0.0,0.076923,0.153846,0.0,0.230769,0.153846,0.076923
501,0,worked best on older new england house with narrow staircase .,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
502,0,the sound range and loudness is pretty impressive for the price and size .,1,1,1,0,0,1,0,0,1,1,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.166667
503,0,all came well sharpened and ready to go .,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
504,0,wish it had a crank or something to make it easier .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0,i wore my first one out by pouring hot gravies in it .,1,1,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,0,extremely confusing .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,0,as the clock clicked by num_extend i still felt sluggish .,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333
508,0,"all of them are utter garbage ,  not even decent polyester .",0,1,0,1,0,0,0,0,0,0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0
509,0,"the film 's greatest asset is how much it 's not just another connect-the-dots , spy-on-the-run picture .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0,"the film makes a tragic error by going on for too long , trying to mirror every subsequent event in chinese history : war , revolution , communism , etc. .",0,1,2,0,3,0,3,1,0,2,0.117647,0.0,0.176471,0.0,0.176471,0.058824,0.0,0.117647
511,0,things i notice so far : + bluetooth num_extend streaming is solid .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,0,good thing filters for num_num gallon tanks are cheap .,0,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.166667
513,0,it s not as bulky feel as the other cases available .,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0
514,0,"it works with all types ,",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,1,but works best with roma tomatoes .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,0,"this is a fantastic idea ,",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,1,however it has some flaws .,0,2,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
516,0,"say this for the soundtrack , it drowns out the lousy dialogue .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,0,the only thing is it stretches easily so be careful with that .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,0,"very easy to put on ,  no bubbles whatsoever .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,0,"this may not have the dramatic gut-wrenching impact of other holocaust films ,",1,2,1,1,1,0,1,0,0,0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0
519,1,"but it 's a compelling story , mainly because of the way it 's told by the people who were there .",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,0,"get it ,  it s worth the price for sure .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,0,the cookbook that comes with it is adequate .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0,offers that rare combination of entertainment and education .,1,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.166667
523,0,"the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants ' so to be one of us may be the most tuneless tune ever composed .",0,1,0,0,1,0,2,0,0,0,0.0,0.0,0.166667,0.0,0.333333,0.0,0.0,0.0
524,0,a psychological thriller with a smart script and an obsessive-compulsive 's attention to detail .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,0,"it is ridiculous , of course ...",1,2,1,1,0,0,0,0,0,0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0
525,1,"but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness .",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,0,have been using it daily since it arrived .,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
527,0,i paid $ for this when i bought a few other pieces .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,0,"the performances are so leaden , michael rymer 's direction is so bloodless and the dialogue is so corny that the audience laughs out loud .",0,1,0,0,0,1,0,1,0,1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2
529,0,"the movie 's quiet affirmation of neighborhood values gives it an honest , lived-in glow .",1,1,1,1,1,2,2,0,2,2,0.066667,0.066667,0.066667,0.133333,0.133333,0.0,0.133333,0.133333
530,0,even legends like alfred hitchcock and john huston occasionally directed trifles ... so it 's no surprise to see a world-class filmmaker like zhang yimou behind the camera for a yarn that 's ultimately rather inconsequential .,0,1,0,1,1,1,1,1,0,1,0.0,0.090909,0.090909,0.090909,0.090909,0.090909,0.0,0.090909
531,0,"unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material",0,2,0,0,1,1,1,0,2,0,0.0,0.0,0.142857,0.142857,0.142857,0.0,0.285714,0.0
531,1,but this territory has already been explored previously with better aplomb and sardonic wit .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0,im thinking num_num gem stones in at least a num_num inch wheel .,0,1,1,0,0,1,0,0,0,0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0
533,0,shame on what otherwise has been a reliable company with several other respectful products .,0,1,0,1,1,0,1,0,2,0,0.0,0.125,0.125,0.0,0.125,0.0,0.25,0.0
534,0,could the whole plan here have been to produce something that makes fatal attraction look like a classic by comparison ?,0,1,1,0,1,0,1,0,0,1,0.142857,0.0,0.142857,0.0,0.142857,0.0,0.0,0.142857
535,0,absorbing and disturbing -- perhaps more disturbing than originally intended --,0,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
535,1,but a little clarity would have gone a long way .,0,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
536,0,i ve not had this happen with my wusthofs .,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
537,0,"scene-by-scene , things happen ,",0,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
537,1,but you 'd be hard-pressed to say what or why .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,0,we re too stupid to put together normal sounding sentences .,0,1,1,1,1,0,1,0,0,1,0.142857,0.142857,0.142857,0.0,0.142857,0.0,0.0,0.142857
539,0,"i have several of these ,  well worth it .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,0,"a sad , superior human comedy played out on the back roads of life .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,0,the cables seem rather basic,0,2,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
541,1,"and work well ,  except one problem .",0,2,0,0,1,0,1,0,0,0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0
542,0,the story and characters are nowhere near gripping enough .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,0,i use this thing to core out the inside of a potato .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,0,a gas cooktop would be worse and a smooth cooktop probably much better .,1,1,0,0,1,0,1,0,0,0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0
545,0,open carefully,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,1,and handle the zippers with care .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,0,"for the first time in several years , mr. allen has surpassed himself with the magic he 's spun with the hollywood empress of ms. leoni 's ellie .",1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
547,0,propelled not by characters,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,1,but by caricatures .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,0,warmed-over tarantino by way of wannabe elmore leonard .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,0,never -lrb- sinks -rrb- into exploitation .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,0,"despite what anyone believes about the goal of its makers , the show ... represents a spectacular piece of theater ,",1,2,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333
550,1,and there 's no denying the talent of the creative forces behind it .,1,2,1,0,1,0,0,0,0,1,0.142857,0.0,0.142857,0.0,0.0,0.0,0.0,0.142857
551,0,"a baffling misfire ,",0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,1,and possibly the weakest movie -lrb- woody allen -rrb- has made in the last twenty years .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,0,she handed it back to me,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,1,and picked up her ginsu knife .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,0,this just doesn t have enough power to massage my shoulders and neck .,0,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0
554,0,"they pee in it about once a week ,  if that .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,0,"this film is so slick , superficial and trend-hoppy , that it 's easy to imagine that a new software program spit out the screenplay .",0,1,0,1,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
556,0,this is n't a `` friday '' worth waiting for .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,0,the vampire thriller blade ii starts off as a wild hoot,0,2,2,2,1,0,0,1,0,1,0.2,0.2,0.1,0.0,0.0,0.1,0.0,0.1
557,1,"and then sucks the blood out of its fun -- toward the end , you can feel your veins cringing from the workout .",0,2,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25
558,0,also these attachment pieces are very easy to clean .,1,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0
559,0,"not so much funny as aggressively sitcom-cute , it 's full of throwaway one-liners , not-quite jokes , and a determined tv amiability that allen personifies .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,0,i simply treated it how i would assume a curling iron works .,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
561,0,"lanie 's professional success means she must be a failure at life , because she 's driven by ambition",0,2,0,1,1,2,1,0,2,2,0.0,0.076923,0.076923,0.153846,0.076923,0.0,0.153846,0.153846
561,1,and does n't know how to have fun .,0,2,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333
562,0,"an enthralling , playful film that constantly frustrates our desire to know the ` truth ' about this man ,",1,2,1,0,0,1,0,1,3,0,0.125,0.0,0.0,0.125,0.0,0.125,0.375,0.0
562,1,while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to .,1,2,0,0,0,1,0,0,2,1,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,0.166667
563,0,"the furious coherence that -lrb- deniro -rrb- brings to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the end , less like a movie than like the filmed reading of a script in need of polishing .",0,1,1,1,0,0,0,0,0,0,0.142857,0.142857,0.0,0.0,0.0,0.0,0.0,0.0
564,0,i will never again purchase another game where this is a requirement .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,0,a masterpiece four years in the making .,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
566,0,what really surprises about wisegirls is its low-key quality and genuine tenderness .,1,1,0,0,1,2,0,1,1,0,0.0,0.0,0.125,0.25,0.0,0.125,0.125,0.0
567,0,some reviewers complained of grounds in the coffee .,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
568,0,i love cheetos and any artificially or naturally enhanced cheese snack .,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
569,0,we use these alot,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,1,and they work great .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,0,there 's a vastness implied in metropolis that is just breathtaking .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,0,what might have been a predictably heartwarming tale is suffused with complexity .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,0,i would definitely recommend this for a cute case .,1,1,0,0,1,0,1,0,1,0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.0
573,0,"good for a few unintentional laughs , `` extreme ops '' was obviously made for the `` xxx '' crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction .",0,1,0,0,0,3,0,3,2,2,0.0,0.0,0.0,0.1875,0.0,0.1875,0.125,0.125
574,0,we have used ours at least a couple of hundred times .,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
575,0,b. -rrb- that sure is pathetic !,0,1,0,1,0,0,1,0,0,0,0.0,0.333333,0.0,0.0,0.333333,0.0,0.0,0.0
576,0,love it !  really handy to set by the stove .,1,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0
577,0,the good pieces that i manages to salvage the birds refuse to touch .,0,1,0,0,0,1,0,1,1,1,0.0,0.0,0.0,0.166667,0.0,0.166667,0.166667,0.166667
578,0,"a deceivingly simple film , one that grows in power in retrospect .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,0,but these knives are well worth their price .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,0,"the premise for this kegger comedy probably sounded brilliant four six-packs and a pitcher of margaritas in ,",0,2,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25
580,1,but the film must have been written ... in the thrall of a vicious hangover .,0,2,1,1,0,0,0,0,0,0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0
581,0,"a comprehensive and provocative film -- one that pushes the boundaries of biography ,",1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,1,and challenges its audience .,1,2,1,0,1,0,0,0,0,1,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25
582,0,the production values are up there .,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
583,0,"i hated the color that was sent to me ,  pale chalky beige .",0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,0,"whatever the case ,  i couldn t be more unhappy with this purchase .",0,1,1,1,1,0,2,0,0,0,0.142857,0.142857,0.142857,0.0,0.285714,0.0,0.0,0.0
585,0,an intelligent fiction about learning through cultural clash .,1,1,1,0,0,0,0,0,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0
586,0,easy to apply,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,1,and it works very well .,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,0,engagingly captures the maddening and magnetic ebb and flow of friendship .,1,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0
588,0,"this is what s affordable right now ,  so it has to do .",1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,0,ranks among willams ' best screen work .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,0,blade release buttons are simple to use which makes cleaning easy .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,0,i contacted the seller,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,1,and was given a refund .,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,0,also the  free will  option is an absolute joke .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,0,"while undercover brother is definitely one for the masses , it 's also full of sharp , smart satire .",1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0
594,0,unless you have very small or very large hands it is comfortable to use .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,0,"instead of kicking off the intrigue and suspense and mystery of the whole thing , hart 's war , like the st. louis rams in the super bowl , waits until after halftime to get started .",0,1,2,0,3,0,0,3,0,5,0.117647,0.0,0.176471,0.0,0.0,0.176471,0.0,0.294118
596,0,the sequel has turned completely and irrevocably bizarre to the point of utter nonsense .,0,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
597,0,for caine lovers only .,0,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25
598,0,these small cookie scoops made perfectly uniform two inch cookies .,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,0,i m selling mine to make room for something else .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,0,"for the price tag ,  its nothing to rave about .",0,1,1,1,0,1,0,1,1,0,0.142857,0.142857,0.0,0.142857,0.0,0.142857,0.142857,0.0
601,0,i d rather be a little less healthy and a little more happy .,0,1,0,0,0,1,0,0,1,1,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2
602,0,boring we did n't .,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,0,coming from an asian background it s not something we normally cook with .,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
