row_id,TEXT,LABEL,Polarity_Score,irony_score
824,"it 's hard not to be seduced by -lrb- witherspoon 's -rrb- charisma , even in this run-of-the-mill vehicle , because this girl knows how to drive it to the max .",1,-0.2917,0.107542872
825,try it once and you won t think it s stupid .,0,-0.8,0.149001479
826,nolan bravely treads where few american films dare to delve -- into the world of ambivalence and ambiguity ...,1,0.2,0.316576481
827,"as it abruptly crosscuts among the five friends , it fails to lend the characters ' individual stories enough dramatic resonance to make us care about them .",0,-0.2117,0.099267423
828,in num_num thq came out with this wrestling game .,0,-0.4,0.541218936
829,arnold 's jump from little screen to big will leave frowns on more than a few faces .,0,0.0281,0.409661233
830,short blades and longer handles give you the leverage you need for tough cutting .,1,-0.3296,0.543396056
831,this ring looked beautiful on out of the box .,0,0.85,0.282429338
832,i m starting to hate it because i don t need to upgrade .,1,-0.4,0.14303267
833,i won t be buying from this vender ever again .,0,0,0.034044385
834,may be it will become soft with use and then it should be fine .,1,0.2583,0.13163352
835,"like its two predecessors , 1983 's koyaanisqatsi and 1988 's powaqqatsi , the cinematic collage naqoyqatsi could be the most navel-gazing film ever .",0,0.25,0.151603818
836,"tadpole is a sophisticated , funny and good-natured treat , slight but a pleasure .",1,0.1944,0.226348341
837,i mainly use my blentec now but haven t sold the vitamix yet .,1,0.1667,0.041962624
838,i estimate that four trips were made to empty and refill the water compartments .,1,-0.1,0.484427392
839,does this ever happen to the cpu ?  rarely .,0,0.3,0.412814915
840,"longley has constructed a remarkably coherent , horrifically vivid snapshot of those turbulent days .",1,0.3125,0.469283581
841,mr. wedge and mr. saldanha handle the mix of verbal jokes and slapstick well .,1,0,0.768234849
842,"lasted for two games ,  during which i was the sole operator .",0,0,0.745516658
843,then i used the attachemnts on my furniture and the water was gray .,1,0,0.374939442
844,"they are cheerios ,  afterall ,  and we love the original kind .",0,0.4917,0.799156785
845,"it suggests the wide-ranging effects of media manipulation , from the kind of reporting that is done by the supposedly liberal media ... to the intimate and ultimately tragic heartache of maverick individuals like hatfield and hicks .",1,0.0167,0.659992814
846,this pan i have had for one year .,1,0,0.145066023
847,"other reviews seemed more positive ,  but i just gave mine away .",0,0.2008,0.768396795
848,the movie succumbs to being nothing more than a formulaic chase in the dark .,0,0.1167,0.595302105
849,i weep for the future when a good portion of the respected critical community in this country consider blue crush to be an intelligent film about young women .,0,0.2667,0.852609992
850,it is hard to go to anything else now that i have used this .,1,-0.2917,0.144398868
851,"nicolas philibert observes life inside a one-room schoolhouse in northern france in his documentary to be and to have , easily one of the best films of the year .",1,0.4778,0.321888745
852,note that i got mine from an amazon store called  small appliance  .,0,-0.25,0.890019596
853,the bottom part is stretching after only a month of owning the case .,0,0,0.167022824
854,undercover brother does n't go far enough .,0,0.05,0.064064145
855,it 's just a silly black genre spoof .,0,-0.2556,0.64103353
856,this item does not provide full coverage as the picture suggests .,0,0.35,0.068459272
857,"zhang yimou delivers warm , genuine characters who lie not through dishonesty , but because they genuinely believe it 's the only way to bring happiness to their loved ones .",1,0.4667,0.482051492
858,i would have given a five star if the packaging with some bubble wrap .,1,0,0.082052708
859,it not educational or exciting and it s annoying .,0,-0.2083,0.260761738
860,"a spunky , original take on a theme that will resonate with singles of many ages .",1,0.4375,0.057617426
861,i read all the reviews and decided on this one .,1,0,0.258258224
862,"it 's a decent glimpse into a time period , and an outcast , that is no longer accessible , but it does n't necessarily shed more light on its subject than the popular predecessor .",1,0.2679,0.050784886
863,now it 's just tired .,0,-0.4,0.144825697
864,"a boring , formulaic mix of serial killers and stalk 'n' slash .",0,-0.5,0.520045519
865,i ve owned this crock pot for several years .,1,0,0.192384541
866,and it is very possible that these are good cables .,0,0.35,0.67085135
867,the backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense .,0,0.2629,0.951413512
868,it works fine and the coffee is just as great !  .,1,0.7083,0.964277744
869,i would recommend to anyone who wants a pda .,1,0.2,0.037317455
870,i did not purchase my set from this vendor .,0,0,0.042974949
871,but i like the phone to be up higher on the windshield . recommended .,1,0.25,0.088184178
872,if you want loud get the cdn num_extend count down big digit timer .,1,-0.0185,0.108787239
873,what kids will discover is a new collectible .,1,-0.1818,0.766266465
874,moore 's performance impresses almost as much as her work with haynes in 1995 's safe .,1,0.35,0.535280466
875,the film is often filled with a sense of pure wonderment and excitement not often seen in today 's cinema du sarcasm,1,0.3071,0.458636045
876,"a miniscule little bleep on the film radar , but one that many more people should check out",1,0.2708,0.081854284
877,an idealistic love story that brings out the latent 15-year-old romantic in everyone .,1,0.25,0.927058637
878,it adds size o an already pretty big system .,0,0.125,0.733886302
879,careful when using steak knives however because they will scratch these plates .,1,-0.1,0.13456893
880,"an intelligent , moving and invigorating film .",1,0.8,0.250873864
881,the fact that the rookie is a nearly impeccable cinematic experience -- and a wonderful all-ages triumph besides -- is a miracle akin to the story the film portrays .,1,0.5833,0.205000281
882,"sometimes , nothing satisfies like old-fashioned swashbuckling .",1,0,0.379854858
883,my cat just isn t at all interested in these springs .,0,0.25,0.148177087
884,"despite a blue-chip cast and a provocative title , writer-director peter mattei 's first feature microwaves dull leftover romantic motifs basted in faux-contemporary gravy .",0,-0.0139,0.285551131
885,but he loses his focus when he concentrates on any single person .,0,-0.1857,0.372848988
886,"there 's not much more to this adaptation of the nick hornby novel than charm -- effortless , pleasurable , featherweight charm .",1,-0.25,0.155127227
887,you get what you pay for i guess .,0,0,0.369113803
888,i figured this would be a great alternative to use during the six weeks .,0,0.8,0.86580497
889,you do have to hold a bowl when catching the meat you re grinding .,1,0.6,0.095291138
890,"it 's not horrible , just horribly mediocre .",0,0,0.0895316
891,i ve only charged it once since i bought it .,1,0,0.156249821
892,i liked this and was happy with my purchase .,1,0.7,0.148698986
893,i was hoping for a bit better than this from amazon .,0,0.5,0.181562066
894,can t imagine how it acts when you heat style your hair .,0,0,0.289975882
895,"as are its star , its attitude and its obliviousness .",0,0,0.186445832
896,time changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets,1,0.1101,0.312423587
897,mediocre results until hitting upon a great cookbook .,1,0.15,0.156305909
898,it hasn t done anything for his thin coat though .,0,-0.4,0.383183122
899,no reason for anyone to invest their hard-earned bucks into a movie which obviously did n't invest much into itself either .,0,0.1,0.300845325
900,it took three years three vets and over twelve hundred dollars spent before success .,0,0.1,0.366390884
901,the otterbox defender series is by far the best available .,1,0.5,0.19899106
902,you dont get so much sand with this .,0,0.2,0.136231124
903,"had anyone here done anything remotely intelligent , we all could have stopped watching long ago .",0,0.375,0.350546241
904,for my purpose this is the perfect item .,1,1,0.194384813
905,the movie is one of the best examples of artful large format filmmaking you are likely to see anytime soon .,1,0.4048,0.726951003
906,"the animated subplot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense .",1,-0.1,0.416122556
907,"goyer 's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast .",1,1,0.292514384
908,this is art paying homage to art .,1,0,0.799920022
909,i put it together to surprise my husband .,0,0,0.272071064
910,the shipping charges are now lower and upfront on the order .,1,0,0.568013132
911,no comment on the strainer since i have not used it yet .,0,0,0.048757374
912,"great dutch oven ,  works well and fun to use on camping trips .",1,0.55,0.34968847
913,i sprinkle a little flour on the rolls before stamping to prevent sticking .,1,-0.1875,0.161061347
