row_id,TEXT,LABEL,SPLIT_TEXT,NUM_SPLITS
510,"the film makes a tragic error by going on for too long , trying to mirror every subsequent event in chinese history : war , revolution , communism , etc. .",0,"['the film makes a tragic error by going on for too long , trying to mirror every subsequent event in chinese history : war , revolution , communism , etc. .']",1
511,things i notice so far : + bluetooth num_extend streaming is solid .,1,['things i notice so far : + bluetooth num_extend streaming is solid .'],1
512,good thing filters for num_num gallon tanks are cheap .,0,['good thing filters for num_num gallon tanks are cheap .'],1
513,it s not as bulky feel as the other cases available .,1,['it s not as bulky feel as the other cases available .'],1
514,"it works with all types ,  but works best with roma tomatoes .",1,"['it works with all types ,', 'but works best with roma tomatoes .']",2
515,"this is a fantastic idea ,  however it has some flaws .",0,"['this is a fantastic idea ,', 'however it has some flaws .']",2
516,"say this for the soundtrack , it drowns out the lousy dialogue .",0,"['say this for the soundtrack , it drowns out the lousy dialogue .']",1
517,the only thing is it stretches easily so be careful with that .,1,['the only thing is it stretches easily so be careful with that .'],1
518,"very easy to put on ,  no bubbles whatsoever .",1,"['very easy to put on ,  no bubbles whatsoever .']",1
519,"this may not have the dramatic gut-wrenching impact of other holocaust films , but it 's a compelling story , mainly because of the way it 's told by the people who were there .",1,"['this may not have the dramatic gut-wrenching impact of other holocaust films ,', ""but it 's a compelling story , mainly because of the way it 's told by the people who were there .""]",2
520,"get it ,  it s worth the price for sure .",1,"['get it ,  it s worth the price for sure .']",1
521,the cookbook that comes with it is adequate .,1,['the cookbook that comes with it is adequate .'],1
522,offers that rare combination of entertainment and education .,1,['offers that rare combination of entertainment and education .'],1
523,"the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants ' so to be one of us may be the most tuneless tune ever composed .",0,"[""the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants ' so to be one of us may be the most tuneless tune ever composed .""]",1
524,a psychological thriller with a smart script and an obsessive-compulsive 's attention to detail .,1,"[""a psychological thriller with a smart script and an obsessive-compulsive 's attention to detail .""]",1
525,"it is ridiculous , of course ... but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness .",1,"['it is ridiculous , of course ...', 'but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness .']",2
526,have been using it daily since it arrived .,1,['have been using it daily since it arrived .'],1
527,i paid $ for this when i bought a few other pieces .,1,['i paid $ for this when i bought a few other pieces .'],1
528,"the performances are so leaden , michael rymer 's direction is so bloodless and the dialogue is so corny that the audience laughs out loud .",0,"[""the performances are so leaden , michael rymer 's direction is so bloodless and the dialogue is so corny that the audience laughs out loud .""]",1
529,"the movie 's quiet affirmation of neighborhood values gives it an honest , lived-in glow .",1,"[""the movie 's quiet affirmation of neighborhood values gives it an honest , lived-in glow .""]",1
530,even legends like alfred hitchcock and john huston occasionally directed trifles ... so it 's no surprise to see a world-class filmmaker like zhang yimou behind the camera for a yarn that 's ultimately rather inconsequential .,0,"[""even legends like alfred hitchcock and john huston occasionally directed trifles ... so it 's no surprise to see a world-class filmmaker like zhang yimou behind the camera for a yarn that 's ultimately rather inconsequential .""]",1
531,"unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit .",0,"['unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material', 'but this territory has already been explored previously with better aplomb and sardonic wit .']",2
532,im thinking num_num gem stones in at least a num_num inch wheel .,0,['im thinking num_num gem stones in at least a num_num inch wheel .'],1
533,shame on what otherwise has been a reliable company with several other respectful products .,0,['shame on what otherwise has been a reliable company with several other respectful products .'],1
534,could the whole plan here have been to produce something that makes fatal attraction look like a classic by comparison ?,0,['could the whole plan here have been to produce something that makes fatal attraction look like a classic by comparison ?'],1
535,absorbing and disturbing -- perhaps more disturbing than originally intended -- but a little clarity would have gone a long way .,0,"['absorbing and disturbing -- perhaps more disturbing than originally intended --', 'but a little clarity would have gone a long way .']",2
536,i ve not had this happen with my wusthofs .,0,['i ve not had this happen with my wusthofs .'],1
537,"scene-by-scene , things happen , but you 'd be hard-pressed to say what or why .",0,"['scene-by-scene , things happen ,', ""but you 'd be hard-pressed to say what or why .""]",2
